step,trust,system_performance,voter_satisfaction,representativity,equity_dimension_var,party_position_stability,declared_real_distance,discovered_inconsistency,latent_inconsistency,mean_electoral_support,bills_passed,total_bills,pass_rate,ai_proportion,transparency,transparency_input,transparency_process,transparency_output,party_positions,scenario_id,replicate,seed,num_parties,num_seats,num_voters,dimension,adapt_threshold,adapt_rate
37,0.8299071014994963,0.7166190578569951,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,16,37,0.43243243243243246,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
38,0.8299071014994963,0.7120671375156009,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,16,38,0.42105263157894735,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
39,0.8299071014994963,0.7180050592429965,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,17,39,0.4358974358974359,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
40,0.8299071014994963,0.713646084884022,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,17,40,0.425,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
41,0.8299071014994963,0.7094997434206074,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,17,41,0.4146341463414634,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
42,0.8299071014994963,0.7150746563125934,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,18,42,0.42857142857142855,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
43,0.8299071014994963,0.7110879453491383,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,18,43,0.4186046511627907,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
44,0.8299071014994963,0.7163733576112947,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,19,44,0.4318181818181818,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
45,0.8299071014994963,0.712534973772911,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,19,45,0.4222222222222222,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
46,0.8299071014994963,0.7088634761883699,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,19,46,0.41304347826086957,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
47,0.8299071014994963,0.7053482125435966,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,19,47,0.40425531914893614,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
48,0.8299071014994963,0.7103127515506886,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,20,48,0.4166666666666667,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
49,0.8299071014994963,0.7150746563125934,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,21,49,0.42857142857142855,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
50,0.8299071014994963,0.711646084884022,0.6107668567819357,0.4880392209314882,0.01074707283623347,0.0,0.2576378490063455,0.0,0.2576378490063455,-0.7694095086891064,21,50,0.42,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.43047096724989975, -0.37150638199233965, 0.5100553753633137], 'real_vector': [-0.5138473389617222, -0.5584781762371058, 0.47700808672514183], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-1.0027531090561115, 0.6726557942184721, -0.40134494191607295], 'real_vector': [-0.7435009295031187, 0.3333124716094711, -0.24330183626883106], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [-0.481505744629182, 0.24106743295331784, 0.9808020843394429], 'real_vector': [-0.6154823591700993, 0.34813337671677824, 0.8383117118079166], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [-0.4814754057956573, 0.8165494800194915, 0.5195950321907328], 'real_vector': [-0.3765546272987432, 0.7232252965523807, 0.5551870464869326], 'inconsistency': 0.0}]",3,7,3049,4,40,100,3,1.0,0.2
1,0.8158714076010519,0.5450175274203064,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,0,1,0.0,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
2,0.8158714076010519,0.7450175274203064,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,2,0.5,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
3,0.8158714076010519,0.6783508607536397,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,3,0.3333333333333333,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
4,0.8158714076010519,0.6450175274203063,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,4,0.25,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
5,0.8158714076010519,0.6250175274203064,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,5,0.2,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
6,0.8158714076010519,0.611684194086973,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,6,0.16666666666666666,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
7,0.8158714076010519,0.6021603845631636,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,7,0.14285714285714285,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
8,0.8158714076010519,0.5950175274203063,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,8,0.125,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
9,0.8158714076010519,0.5894619718647508,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,9,0.1111111111111111,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
10,0.8158714076010519,0.5850175274203064,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,10,0.1,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
11,0.8158714076010519,0.5813811637839428,0.5631183971876255,0.4761621801689604,0.004356326050240202,0.0,0.33261394726941496,0.0,0.33261394726941496,-0.8765547261197265,1,11,0.09090909090909091,0.3,0.0,0.0,0.0,0.0,"[{'party': 'Party 0', 'declared_vector': [-0.6534802043923397, 1.181970593631294, -0.5099075086691391], 'real_vector': [-0.4164886873853464, 0.9041129272563022, -0.35929432123255345], 'inconsistency': 0.0}, {'party': 'Party 1', 'declared_vector': [-0.3106041035165158, 0.40293957116264734, 1.0129924431874957], 'real_vector': [-0.5134334969473784, 0.18291978239024398, 0.9257370832075458], 'inconsistency': 0.0}, {'party': 'Party 2', 'declared_vector': [0.0768273001301607, -0.7312387405529249, -0.67128552098189], 'real_vector': [-0.1058516389655586, -0.8522827454715505, -0.7497601978505797], 'inconsistency': 0.0}, {'party': 'Party 3', 'declared_vector': [0.35855458539832935, -1.0173788305724423, 0.9688525705253139], 'real_vector': [0.6589701585489995, -0.8603599623842859, 0.7740943275483376], 'inconsistency': 0.0}]",3,8,3050,4,40,100,3,1.0,0.2
